dish_id,category,dish_name
42029,Noodles,Schezwan noodles
42030,Tandoori Se,Chicken malai tikka 8 pic
42031,Tandoori Se,Chicken tikka 8 pic
42032,Tandoori Se,Tandoor chicken 4
42033,Tandoori Se,Chicken leg kebab 2pic
42034,Tandoori Se,Chicken lahsuniya kebab 8 pic
42035,Tandoori Se,Chicken sheek kebab 8 pic
42036,Tandoori Se,Chicken reshmei kebab 8 pic
42037,Tandoori Se,Paneer tikka 8 pic
42038,Tandoori Se,Paneer sheek kebab 8 pic
42039,Crazy deal,Paneer Chowmein With Veg Manchurian
42040,Crazy deal,Schezwaan Noodles With Manchurian
42041,Crazy deal,Chicken Chowmein With Veg Manchurian
42042,Crazy deal,Egg Chowmein With Veg Manchurian
42043,Soup,Chicken manchow soup
42044,Soup,Chicken mushroom soup
42045,Soup,Veg hot n sour soup
42046,Soup,Veg manchow soup
42047,Soup,Tomato
42048,Soup,Lemon coriander soup
42049,Main Couse,Mix veg
42050,Main Couse,Mashroom masala
42051,Main Couse,Dum aloo khashmiri
42052,Main Couse,Paneer bhujiya
42053,Main Couse,Aloo bhujiya
42054,Main Couse,Mashroom kadhai
42055,Main Couse,Aloo do pyaza
42056,Main Couse,Mushroom shabnam kadi
42057,Main Couse,Mashroom tikka
42058,Main Couse,Mushroom malai tikka
42059,Main Couse,Mashrrom do pyaza
42060,Main Couse,Mashroom n peas masala
42061,Main Couse,Gobhi matter masala
42062,Main Couse,Mashroom butter masala
42063,Main Couse,Aloo jeera
42064,Main Couse,Aloo mater
42065,Main Couse,Aloo gobhi
42066,Raita,Bundi raita
42067,Raita,Onion raita
42068,Raita,Mix veg raita
42069,Raita,Plain curd
42070,Dal,Daal tadka panjabi
42071,Dal,Daal makhana
42072,Dal,Daal makhni
42073,Dal,Daal tadka
42074,Dal,Daal fry
42075,Salad,Green salad
42076,Salad,Cucumber salad
42077,Salad,Onion salad
42078,Salad,Corn salad
42079,Beverages,Lassi panjabi
42080,Beverages,Lassi
42081,Beverages,Cold drinks 200 ml
42082,Beverages,Kulladh chai
42083,Beverages,Spl chai
42084,Beverages,Coffee
42085,Beverages,Chach
42086,Beverages,Masala cold drink 200 ml
42087,Egg Items,Egg masala 2 pic
42088,Egg Items,Egg curry 2 pic
42089,Egg Items,Egg do payaza 2 pic
42090,Egg Items,Egg omelet 2 pic
42091,Egg Items,Egg bhurji
42092,Recommended,Paneer Finger
42093,Recommended,Paneer Masala
42094,Recommended,Mutton Rara
42095,Recommended,Chicken Rara
42096,Recommended,Dehati Chicken
42097,Recommended,Mutton Dehati Masala
42098,Recommended,Mutton Keema Masala
42099,Recommended,Vegetable Fried Rice
42100,Recommended,Minced Chicken Chilli Fried Rice
42101,Recommended,Chilli Garlic Chicken Fried Rice
42102,Non Veg Main Course,Butter Chicken
42103,Non Veg Main Course,Mutton Rara
42104,Non Veg Main Course,Mutton Masala
42105,Non Veg Main Course,Chicken Rara
42106,Non Veg Main Course,Mutton Bhuna Masala
42107,Non Veg Main Course,Chicken Rogan Josh
42108,Non Veg Main Course,Chicken Tikka Masala
42109,Non Veg Main Course,Chicken Do Pyaza
42110,Non Veg Main Course,Dehati Chicken
42111,Non Veg Main Course,Chicken Handi
42112,Non Veg Main Course,Chicken Patiyala
42113,Non Veg Main Course,Chicken Lahori
42114,Non Veg Main Course,Chicken Masala
42115,Non Veg Main Course,Murgh Musallam
42116,Non Veg Main Course,Egg Curry
42117,Non Veg Main Course,Egg Masala
42118,Non Veg Main Course,Chicken Nagarish
42119,Non Veg Main Course,Chicken Hyderabadi
42120,Non Veg Main Course,Chicken Murgh Rara Punjabi
42121,Non Veg Main Course,Mutton Do Pyaza
42122,Non Veg Main Course,Mutton Rogan Josh
42123,Non Veg Main Course,Mutton Dehati Masala
42124,Non Veg Main Course,Mutton Keema Masala
42125,Veg Main Course,Paneer Kolhapuri
42126,Veg Main Course,Paneer Kadai
42127,Veg Main Course,Paneer Finger
42128,Veg Main Course,Paneer Masala
42129,Veg Main Course,Veg Kofta
42130,Veg Main Course,Veg Kadai
42131,Veg Main Course,Mutter Paneer
42132,Veg Main Course,Paneer Kalonji
42133,Starters,Chilli Chicken Dry
42134,Starters,Drums Of Heaven 6 Pcs
42135,Starters,Chicken Lollipop 6 Pcs
42136,Starters,Crispy Baby Corn
42137,Starters,Chilli Paneer Dry 8 Pcs
42138,Starters,Crispy Chicken Honey Chilli
42139,Starters,Chicken Salt N Pepper
42140,Starters,Chicken Manchurian Dry 8 Pcs
42141,Starters,Mushroom Chilli Pepper
42142,Starters,Veg Manchirian 8 Pcs
42143,Starters,Corn Salt And Pepper
42144,Starters,Honey Chilli Potatoes
42145,Starters,Chilli Soya
42146,Starters,Chilli Potatoes
42147,Starters,Veg Spring Rolls
42148,Starters,Vegetable Salt Pepper
42149,Tandoori Momos,Chicken Classic Momos Creamy Afghani 6 Pcs
42150,Tandoori Momos,Chilli Paneer Momos Creamy Afghani 6 Pcs
42151,Tandoori Momos,Pure Paneer Momos Creamy Afghani 6 Pcs
42152,Tandoori Momos,Chilli Chicken Momos Achari 6 Pcs
42153,Tandoori Momos,Pure Paneer Momos Pudina 6 Pcs
42154,Tandoori Momos,Veg Classic Momos Creamy Afghani 6 Pcs
42155,Tandoori Momos,Chilli Paneer Momos Pudina 6 Pcs
42156,Tandoori Momos,Chilli Chicken Momos Regular 6 Pcs
42157,Tandoori Momos,Chicken Classic Momos Achari 6 Pcs
42158,Tandoori Momos,Pure Paneer Momos Achari 6 Pcs
42159,Tandoori Momos,Chilli Paneer Momos Achari 6 Pcs
42160,Tandoori Momos,Veg Classic Momos Pudina 6 Pcs
42161,Tandoori Momos,Chicken Classic Momos Regular 6 Pcs
42162,Tandoori Momos,Pure Paneer Momos Regular 6 Pcs
42163,Tandoori Momos,Veg Classic Momos Achari 6 Pcs
42164,Tandoori Momos,Chilli Paneer Momos Regular 6 Pcs
42165,Tandoori Momos,Veg Classic Momos Regular 6 Pcs
42166,Tandoori Momos,Chicken Classic Momos Pudina 6 Pcs
42167,Tandoori Momos,Chilli Chicken Momos Pudina 6 Pcs
42168,Tandoori Momos,Chilli Chicken Momos Creamy Afghani 6 Pcs
42169,Noodles,Vegetable Hakka Noodles
42170,Noodles,Veg Chilli Garlic Noodles
42171,Noodles,Chilli Garlic Chicken Noodles
42172,Noodles,Bumt Garlic Noodles
42173,Noodles,Chicken Noodles
42174,Noodles,Pan Fried Chicken Noodles Garlic Noodles
42175,Noodles,Chicken And Egg Noodles
42176,Noodles,Bumt Garlic Chicken Noodles Butter Paper
42177,Noodles,Paneer Noodles
42178,Noodles,Pan Fried Noodles
42179,Noodles,Egg Noodles
42180,Noodles,Egg Chilli Garlic Noodles
42181,Rice And Biryani,Chicken Biryani
42182,Rice And Biryani,Hyderabadi Biryani
42183,Rice And Biryani,Veg Hyderabadi Biryani
42184,Rice And Biryani,Mutton Biryani
42185,Rice And Biryani,Egg Biryani
42186,Rice And Biryani,Steam Rice
42187,Rice And Biryani,Green Pean Pulao
42188,Combo,Chilli Chicken Noodles
42189,Combo,Chilli Chicken Rice
42190,Combo,Chilli Paneer Noodles
42191,Combo,Veg Manchurian Noodles
42192,Combo,Chilli Paneer Rice
42193,Combo,Veg Manchurian Rice
42194,Combo,Chicken Steamed Momos Chicken Soup
42195,Combo,Chilli Potatoes Veg Noodles
42196,Combo,Veg Steamed Momos Veg Soup
42197,Combo,Chilli Garlic Noodles Chilli Chicken
42198,Classic Momos,Chicken Classic Momos Steamed 6 Pcs
42199,Classic Momos,Chicken Classic Momos Pan Fried 6 Pcs
42200,Classic Momos,Veg Classic Momos Steamed 6 Pcs
42201,Classic Momos,Chilli Chicken Momos Pan Fried 6 Pcs
42202,Classic Momos,Chilli Chicken Momos Fried 6 Pcs
42203,Classic Momos,Chicken Classic Momos Fried 6 Pcs
42204,Classic Momos,Chilli Paneer Momos Pan Fried 6 Pcs
42205,Classic Momos,Chilli Chicken Momos Steamed 6 Pcs
42206,Classic Momos,Pure Paneer Momos Steamed 6 Pcs
42207,Classic Momos,Pure Paneer Momos Fried 6 Pcs
42208,Classic Momos,Veg Classic Momos Pan Fried 6 Pcs
42209,Classic Momos,Chilli Paneer Momos Steamed 6 Pcs
42210,Classic Momos,Chilli Paneer Momos Fried 6 Pcs
42211,Classic Momos,Veg Classic Momos Fried 6 Pcs
42212,Classic Momos,Pure Paneer Momos Pan Fried 6 Pcs
42213,Rice,Vegetable Fried Rice
42214,Rice,Minced Chicken Chilli Fried Rice
42215,Rice,Chilli Garlic Chicken Fried Rice
42216,Rice,Chicken And Egg Fried Rice
42217,Rice,Burnt Garlic Fried Rice
42218,Rice,Veg Chilli Garlic Fried Rice
42219,Rice,Burnt Garlic Chicken Fried Rice
42220,Kom Momos Platter,Veg Momos Platter Steamed Fried Pan Fried 12 Pcs
42221,Kom Momos Platter,Chicken Momos Platter Steamed Fried Pan Fried 12 Pcs
42222,Kom Momos Platter,Chicken Momos Platter Tandoori Achari Creamy 12 Pcs
42223,Kom Momos Platter,Veg Momos Platter Tandoori Achari Creamy 12 Pcs
42224,Kom Momos Platter,Paneer Momos Platter Tandoori Achari Creamy 12 Pcs
42225,Kom Momos Platter,Paneer Momos Platter Steamed Fried Pan Fried 12 Pcs
42226,Kom Special Momos,Chicken Momos Crunchy 6 Pcs
42227,Kom Special Momos,Chicken Momos Gravy Hot Garlic 6 Pcs
42228,Kom Special Momos,Paneer Momos Crunchy 6 Pcs
42229,Kom Special Momos,Paneer Momos Gravy Hot Garlic 6 Pcs
42230,Kom Special Momos,Veg Classic Momos Crunchy 6 Pcs
42231,Kom Special Momos,Chicken Momos Gravy Manchurian 6 Pcs
42232,Kom Special Momos,Paneer Momos Gravy Manchurian 6 Pcs
42233,Kom Special Momos,Veg Classic Momos Gravy Hot Garlic 6 Pcs
42234,Kom Special Momos,Veg Classic Momos Gravy Manchurian 6 Pcs
42235,Mains,Chicken Chilli Gravy
42236,Mains,Chicken In Hot Garlic
42237,Mains,Chicken Manchurian Gravy
42238,Mains,Paneer In Manchurian Gravy
42239,Mains,Vegetable Manchurian Gravy
42240,Mains,Chicken In Oyster Sauce
42241,Tandoori,Chicken Tikka
42242,Tandoori,Chicken Wings 6 Pcs
42243,Tandoori,Chicken Tangdi 4 Pcs
42244,Tandoori,Paneer Tikka 6 Pieces
42245,Tandoori,Chicken Kebab
42246,Tandoori,Paneer Mali Tikka 6 Pieces
42247,Tandoori,Chicken Malai Tikka
42248,Tandoori,Tandoori Chicken
42249,Tandoori,Afghani Chicken
42250,Soups,Hot N Sour Soup Chicken
42251,Soups,Lemon Coriander Chicken
42252,Soups,Manchow Soup Chicken
42253,Soups,Sweet Corn Soup Chicken
42254,Soups,Clear Soup Chicken
42255,Soups,Clear Soup Veg
42256,Soups,Manchow Soup Veg
42257,Soups,Lemon Corriandor Veg
42258,Soups,Sweet Corn Soup Veg
42259,Soups,Hot N Sour Soup Veg
42260,Tandoori Bread,Lachha Paratha
42261,Tandoori Bread,Cheese Garlic Naan
42262,Tandoori Bread,Tandoori Roti
42263,Chopsuey,American Chicken Chopsuey
42264,Chopsuey,Chinese Chicken Chopsuey
42265,Chopsuey,Chinese Vegetable Chopsuey
42266,Chopsuey,American Vegetable Chopsuey
42267,Snacks And Papad,Paneer Pakoda
42268,Snacks And Papad,Egg Pakoda
42269,Snacks And Papad,Papad Roasted
42270,Salad And Raita,Boondi Raita
42271,Salad And Raita,Veg Raita
42272,Salad And Raita,Curd
42273,Salad And Raita,Cucumber Salad
42274,Salad And Raita,Onion Salad
42275,Salad And Raita,Green Salad
42276,Recommended,Egg Masala
42277,Recommended,Tawa Butter Roti 5Piece
42278,Recommended,Butter Naan 2 Piece
42279,Desserts,Rasgulla 1Box 1Kg
42280,Desserts,Gulab Jamun 1Box 1Kg
42281,Desserts,1Kg Gulab Jamun
42282,Desserts,1Kg Rasgulla
42283,Desserts,Gulab Jamun
42284,Desserts,Rasgulla
42285,Desserts,Gulab Jamun 1Piece Rasgulla 1Piece
42286,Beverages,Pepsi 250 Ml
42287,Beverages,Sprite 250 Ml
42288,Beverages,Thumbs Up 250 Ml
42289,Beverages,Coca Cola 250 Ml
42290,Beverages,Mountain Dew 250 Ml
42291,Beverages,Thumbs Up 250Ml Pack Of 2 Piece
42292,Beverages,Mountain Dew 250Ml Pack Of 2 Piece
42293,Beverages,Sprite 250Ml Pack Of 2 Piece
42294,Beverages,Coca Cola 250Ml Pack Of 2 Piece
42295,Beverages,Pepsi 250Ml Pack Of 2 Piece
42296,Beverages,Water Bottle
42297,Juices,Real Fruit Power Pomegranate Juice 1 Liter
42298,Juices,Real Fruit Power Orange Juice 1 Liter
42299,Juices,Real Fruit Power Tomato Juice 1 Liter
42300,Juices,Real Fruit Power Plum Juice 1 Liter
42301,Juices,Real Fruit Power Guava Juice 1 Liter
42302,Juices,Real Fruit Power Litchi Juice 1 Liter
42303,Juices,Real Fruit Power Mixed Fruit Juice 1 Liter
42304,Combo,Egg Curry 2 PieceJeera RiceGulab Jamun 1Pc
42305,Combo,2 Piece Chicken Bhuna Rice Salad
42306,Combo,2 Piece Chicken Bhuna 4 Tawa Roti Salad
42307,Combo,Chicken Latpat 2Pc5pc RotiSalad
42308,Combo,Mutton Ishtu 2 PieceJeera RiceSalad
42309,Combo,Mutton Ishtu 2 Piece4 Piece Tawa RotiSalad
42310,Combo,Mutton Ishtu 2 Piece4 Piece Butter RotiSalad
42311,Combo,2 Piece Mutton Bhuna Rice Half PlateSalad
42312,Combo,2 Piece Mutton Bhuna4 Piece Butter RotiSalad
42313,Combo,Special Champaran Chicken Leg 1Piece 250 Gram
42314,Combo,Chicken Stew 2 Piece With Rice
42315,Combo,Chicken Stew 2 Piece Tawa Roti 4 Piece
42316,Combo,Mutton Stew 2 Piece Tawa Roti 4 Piece
42317,Combo,Mutton Stew 2 Piece Rice
42318,Combo,Aloo Paratha With Curd
42319,Combo,Sattu Paratha With Curd
42320,Combo,Paneer Paratha With Curd
42321,Combo,Chole Bhature 2 PieceSalad
42322,Combo,Paneer Masala With 2 Lachha Paratha
42323,Combo,Paneer Butter Masala With 2 Lachha Paratha
42324,Combo,Mushroom Masala With Tawa Roti 4 Piece
42325,Combo,Mushroom Masala With 2 Lachha Paratha
42326,Combo,Matar Paneer With 2 Sattu Paratha
42327,Combo,5Poori With Chola
42328,Combo,Chole Rice Bowl
42329,Combo,2 Butter Chicken With 2 Lachha Paratha
42330,Combo,Kadhai Mutton 2 Piece With Rice
42331,Combo,Kadhai Mutton With 5 Tawa Roti
42332,Combo,Kadhai Mutton With 5 Tawa ButterSalad
42333,Combo,Kadhai Chicken With 5 Tawa RotiGulab Jamun 1Pc
42334,Combo,Kadhai Chicken Fish 5 Tawa Butter Roti
42335,Combo,2Pc Kadhai Chicken With Jeera Rice
42336,Combo,Mutton 2 Piece2Butter RotiRiceSalad
42337,Combo,Mutton 2 Piece Sattu Paratha 2 PieceSalad
42338,Combo,2 Piece Chicken Handi4 Piece Butter RotiSalad
42339,Combo,2 Piece Chicken HandiRiceSalad
42340,Combo,Mutton Ahuna 2Pc With Jeera Rice Half
42341,Combo,2Pc Mutton Ahuna With 5 Butter RotiSalad
42342,Combo,2pc chicken ahuna 4 Roti Salad
42343,Combo,Chicken 2Pc With Rice Half
42344,Combo,Egg Curry 2 Piece4Butter RotiSalad
42345,Combo,Tadka Dal Chana With Butter Roti
42346,Combo,Paneer Thali
42347,Combo,Rice With Paneer Masala Thali
42348,Combo,Paneer Masala With Butter Roti Thali
42349,Combo,Chicken Paratha Combo Serve 1
42350,Combo,Veg Paratha Combo Serve 1
42351,Combo,Lachha Paratha 2 PieceSoya Chap 2 PieceOnion Salad
42352,Combo,4Ghee Roti Soya Chaap 2 PieceSalad Gulab Jamun 1Piece
42353,Combo,Mutton Curry 150Gm With Jeera Rice 200Gm
42354,Combo,Chicken Curry 200Gm With Jeera Rice 200Gm
42355,Combo,Mutton Bhuna 150Gm With Butter Roti 5Piece
42356,Combo,Chicken Bhuna With Butter Roti 5Piece
42357,Combo,Chicken Biryani Half Chicken Dry 2 Piece
42358,Combo,Chicken Biryani Spl Half Chicken Fry 2 Piece
42359,Combo,Mutton Biryani Half 2 Piece Fry Mutton
42360,Combo,Mutton Ishtu 2 Piece RiceSalad
42361,Combo,Mutton Bhuna 2 PieceSattu Paratha 2 PieceSalad
42362,Combo,Chicken Bhuna 2 PieceSattu Paratha 2 PieceSalad
42363,Combo,Sattu Litti 4 Pieces With 2 Achar
42364,Breads,Plain Tawa Butter Roti
42365,Breads,Ghee Roti
42366,Breads,Sattu Paratha
42367,Breads,Sattu Litti
42368,Breads,5Piece Poori
42369,Rice,Basmati Long Rice
42370,Rice,Basmati Jeera Rice
42371,Accompaniments,Mix Raita
42372,Accompaniments,Mouth Freshner
42373,Accompaniments,Laccha Onion Salad
42374,Extras,Extra Mutton
42375,Egg,Egg Curry
42376,Egg,Egg Do Pyaza 2Pc With Jeera Rice
42377,Egg,Egg Kadhai 2Pc With Tawa Butter 5Pc
42378,Egg,Egg Masala 2Pc With 4 Tawa Butter
42379,Chicken,Champran Chicken
42380,Chicken,Chicken Tikka Butter
42381,Chicken,Delhi Special Chicken Butter 3Piece
42382,Chicken,Chicken Rara
42383,Starter,Chicken Taash 3pc
42384,Starter,Chicken Bhuna Masala
42385,Starter,Chicken Ishtu
42386,Starter,Mutton Tawa Masala
42387,Fried Rice,Chicken Fried Rice
42388,Fried Rice,Chicken Egg Fried Rice
42389,Fried Rice,Veg Fried Rice
42390,Fried Rice,Paneer Fried Rice
42391,Thali,Thali 1
42392,Thali,Deluxe Thali 1
42393,Thali,Thali 2
42394,Thali,Deluxe Thali 2
42395,Thali,Chicken Supreme Thali
42396,Thali,Chicken Deluxe Thali
42397,Thali,Mutton Supreme Thali
42398,Thali,Mutton Deluxe Thali
42399,Thali,Punjabi Tawa Chicken Thali
42400,Special Offer Biryani Just 199,Aloo Biryani With Gravy
42401,Special Offer Biryani Just 199,Chicken Biryani With Gravy
42402,Special Offer Biryani Just 199,Chicken Egg Biryani With Gravy
42403,Special Offer Biryani Just 199,Chicken Biryani Special With Gravy
42404,Special Offer Biryani Just 199,Chicken Muradabadi Biryani With Gravy
42405,Special Offer Biryani Just 199,Chicken Hyderabadi Biryani With Gravy
42406,Special Offer Biryani Just 199,Chicken Dum Biryani With Gravy
42407,Special Offer Biryani Just 199,Paneer Dum Biryani With Gravy
42408,Special Offer Biryani Just 199,Paneer Biryani With Gravy
42409,Special Offer Biryani Just 199,Mutton Biryani With Gravy
42410,Special Offer Biryani Just 199,Mutton Egg Biryani With Gravy
42411,Special Offer Biryani Just 199,Mutton Dum Biryani With Gravy
42412,Special Offer Biryani Just 199,Mutton Hyderabadi Biryani With Gravy
42413,Special Offer Biryani Just 199,Mutton Muradabadi Biryani With Gravy
42414,Special Offer Biryani Just 199,Chicken Leg Biryani With Gravy
42415,Recommended,Paneer Patties
42416,Recommended,Baked Samosa
42417,Recommended,Veg Patties
42418,Recommended,Chilli Paneer Hot Dog
42419,Recommended,Chicken Hotdog
42420,Recommended,Mango Mini Cake
42421,Recommended,Rasgulla 5 Pieces
42422,Recommended,Chenna Roll
42423,Recommended,Refined Boondi Laddu
42424,Recommended,Ghee Boondi Laddu
42425,Recommended,Ghee Besan Laddu
42426,Recommended,Nariyal Laddu
42427,Recommended,Kaju Barfi
42428,Recommended,Chocolate Mini Cake
42429,Recommended,Eggless Vanilla Cake
42430,Recommended,Eggless Pineapple Cake
42431,Snacks,Baked Litti
42432,Snacks,Paneer Chilli Roll Patties
42433,Snacks,Veg Premium Patties
42434,Snacks,Chicken Patties
42435,Snacks,Chilli Paneer Slice
42436,Snacks,Kulcha Pizza Slice
42437,Snacks,Bread Pizza Slice
42438,Snacks,Paneer Foot long
42439,Snacks,Chilli Paneer Hot Dog
42440,Snacks,Chicken Hotdog
42441,Snacks,Veg Cheese Roll
42442,Snacks,Paneer Pizza By the Slice
42443,Snacks,Veg Onion Pizza By the Slice
42444,Snacks,Egg Patties
42445,Christmas Special,Pineapple Mini Cake
42446,Christmas Special,Butter Scotch Mini Cake
42447,Christmas Special,Black Forest Mini Cake
42448,Christmas Special,Chocolate Mini Cake
42449,Christmas Special,Mango Mini Cake
42450,Christmas Special,Eggless Cream Chocolate Heart Pinata Cake 450gm
42451,Christmas Special,Eggless Overload Chocolate Heart Pinata Cake 450gm
42452,Christmas Special,Eggless Black Forest Heart Pinata Cake 450gm
42453,Christmas Special,Cake Rusk
42454,Christmas Special,Fruit Cake
42455,Pastries,Pista Cream Vanilla Pastry
42456,Pastries,White Forest Pastry
42457,Pastries,Black Forest Pastry
42458,Pastries,Choco Chips Pastry
42459,Pastries,Chocolate Crunch Pastry
42460,Pastries,Chocolate Truffle Pastry
42461,Pastries,Mud Pastry
42462,Pastries,Strawberry Pastry
42463,Pastries,Overload Chocolate Pastry
42464,Pastries,Mango Pastry
42465,Pastries,Pineapple Pastry
42466,Pastries,Blueberry Pastry
42467,Pastries,Chocolate Cream Pastry
42468,Pastries,Almond Cream Vanilla Pastry
42469,Pastries,Butter Scotch Pastry
42470,Quick Bites,Potato Chips 100 gms
42471,Quick Bites,Pizza Base 2 Pieces
42472,Quick Bites,Bun Round4 Pieces
42473,Quick Bites,Milk Bread
42474,Quick Bites,Brown Bread
42475,Quick Bites,Banana Chips 250 Grams
42476,Quick Bites,Bun Square 6 Pieces
42477,Mini Cakes 150 Grams  Names Not To Be Written On Cake,Pineapple Mini Cake
42478,Mini Cakes 150 Grams  Names Not To Be Written On Cake,Mango Mini Cake
42479,Mini Cakes 150 Grams  Names Not To Be Written On Cake,Black Forest Mini Cake
42480,Mini Cakes 150 Grams  Names Not To Be Written On Cake,Chocolate Mini Cake
42481,Mini Cakes 150 Grams  Names Not To Be Written On Cake,Butter Scotch Mini Cake
42482,Chocolates,Marshmallow
42483,Chocolates,Heart Shape Box Rocher Chocolate
42484,Chocolates,Rose Box Chocolate
42485,Chocolates,Pringles Chips
42486,Chocolates,Rocher Chocolate Square Box 12 Pieces
42487,Popular Flavours Cakes,Eggless Vanilla Cake
42488,Popular Flavours Cakes,Eggless Mud Cake
42489,Popular Flavours Cakes,Eggless Pineapple Cake
42490,Popular Flavours Cakes,Eggless Choco Chips Truffle Cake
42491,Popular Flavours Cakes,Eggless Butter Scotch Cake
42492,Popular Flavours Cakes,Eggless Choco Pineapple Cake
42493,Popular Flavours Cakes,Eggless Blueberry Cake
42494,Popular Flavours Cakes,Eggless Strawberry Cake
42495,Popular Flavours Cakes,Eggless Orange Cake
42496,Popular Flavours Cakes,Eggless White Forest Cake
42497,Popular Flavours Cakes,Eggless Black Forest Cake
